emoji,emoji_name,emoji_count,emoji_senti,txt_senti,conflict,txt,full_txt
💊, Pill ,21,positive,positive,False,首先，飞度海豚大小的DMI太适合一线城市的通勤了！你想象一下，在拥堵的城市道路上，一个小巧玲珑的DMI，像一条鱼一样灵活地穿梭于车流中，简直就是交通的解药！,首先，飞度海豚大小的DMI太适合一线城市的通勤了！你想象一下，在拥堵的城市道路上，一个小巧玲珑的DMI，像一条鱼一样灵活地穿梭于车流中，简直就是交通的解药！💊
🔮, Crystal Ball ,21,positive,neutral,False,另外，曲率飞船可能还具有某种形式的防护盾，可以保护飞船免受小碎陨星的撞击。或者，飞船可能会使用某种形式的隐身技术，让自己在高速飞行中变得“隐形”，避免撞到小碎陨星。 ,另外，曲率飞船可能还具有某种形式的防护盾，可以保护飞船免受小碎陨星的撞击。或者，飞船可能会使用某种形式的隐身技术，让自己在高速飞行中变得“隐形”，避免撞到小碎陨星。 🔮
💊, Pill ,21,positive,positive,False," Ahahah, 你终于移植成功了！现在是吃药的时刻！ "," Ahahah, 你终于移植成功了！现在是吃药的时刻！ 💊"
🔮, Crystal Ball ,21,positive,negative,True, This sibling is the master of prediction , This sibling is the master of prediction 🔮
🔮, Crystal Ball ,21,positive,positive,False,其次，高手的视野非常广阔，能预见对手的动作，像一个预言家一样！ ,其次，高手的视野非常广阔，能预见对手的动作，像一个预言家一样！ 🔮
🔮, Crystal Ball ,21,positive,positive,False,四维空间，简直是高维度的魔法世界！ ,四维空间，简直是高维度的魔法世界！ 🔮
💊, Pill ,21,positive,neutral,False,其次，赶紧找个心理医生或是戒赌组织，帮你戒掉赌博恶习 ,其次，赶紧找个心理医生或是戒赌组织，帮你戒掉赌博恶习 💊
🎁, Wrapped Gift ,21,positive,positive,False,，最后学会分享 ,，最后学会分享 🎁
🎁, Wrapped Gift ,21,positive,positive,False,那么，为什么RNA没有被DNA取代？一个重要的原因是RNA具有多样化的功能。RNA不仅可以承担遗传信息的作用，还可以作为酶、调节蛋白的表达、RNA干扰等多种角色。它像一个万能的 Swiss Army Knife，什么都能干！ ,那么，为什么RNA没有被DNA取代？一个重要的原因是RNA具有多样化的功能。RNA不仅可以承担遗传信息的作用，还可以作为酶、调节蛋白的表达、RNA干扰等多种角色。它像一个万能的 Swiss Army Knife，什么都能干！ 🎁
💊, Pill ,21,positive,neutral,False,医生通常会根据受害者的具体情况决定是否需要取出子弹。 ,医生通常会根据受害者的具体情况决定是否需要取出子弹。 💊
🎁, Wrapped Gift ,21,positive,positive,False,：这个品牌的空气炸锅价格非常友善，功能也非常多，包括烤鸡翅、烤薯条、烤鱼等等，真的很值得购买！ ,：这个品牌的空气炸锅价格非常友善，功能也非常多，包括烤鸡翅、烤薯条、烤鱼等等，真的很值得购买！ 🎁
💊, Pill ,21,positive,positive,False,不过，不要担心！医生和科学家们已经找到一些有效的方法来控制和缓解过敏性鼻炎的症状 ,不过，不要担心！医生和科学家们已经找到一些有效的方法来控制和缓解过敏性鼻炎的症状 💊
💊, Pill ,21,positive,neutral,False,但是，如果医生真的不知道梗在哪，那可能是因为他们没有认真读过病历、没有仔细观察病人症状、没有与其他医生充分交流信息等等。总之，医生需要具备专业知识、实践经验和良好的沟通能力，才能确保手术的成功。 ,但是，如果医生真的不知道梗在哪，那可能是因为他们没有认真读过病历、没有仔细观察病人症状、没有与其他医生充分交流信息等等。总之，医生需要具备专业知识、实践经验和良好的沟通能力，才能确保手术的成功。 💊
🔮, Crystal Ball ,21,positive,positive,False,让我们继续探索和研究，揭开宇宙的秘密！ ,让我们继续探索和研究，揭开宇宙的秘密！ 🔮
🔮, Crystal Ball ,21,positive,neutral,False,2.黑洞的神秘 ,2.黑洞的神秘 🔮
🎁, Wrapped Gift ,21,positive,neutral,False,我有一个绝佳的建议：送一个「福-word」字样的礼物！ ,我有一个绝佳的建议：送一个「福-word」字样的礼物！ 🎁
💊, Pill ,21,positive,negative,True,4️⃣ 药品隐患 ,4️⃣ 药品隐患 💊
🎁, Wrapped Gift ,21,positive,positive,False,这些卡牌都是非常值得收藏的！快快收藏起来吧！ ,这些卡牌都是非常值得收藏的！快快收藏起来吧！ 🎁
🎁, Wrapped Gift ,21,positive,positive,False,！只要你有决心和恒心，健身房只是一个锦上添花的工具 ,！只要你有决心和恒心，健身房只是一个锦上添花的工具 🎁
🔮, Crystal Ball ,21,positive,neutral,False,看不清的不一定是未来啊！看不清可能是因为眼睛有问题，或者是因为环境的原因。未来是一个未知的领域，我们无法预测未来会发生什么事情，所以当然看不清了！ ,看不清的不一定是未来啊！看不清可能是因为眼睛有问题，或者是因为环境的原因。未来是一个未知的领域，我们无法预测未来会发生什么事情，所以当然看不清了！ 🔮
💊, Pill ,21,positive,neutral,False,1. **内科**：内科是医学生的不二之选！,1. **内科**：内科是医学生的不二之选！💊
🎮, Video Game ,20,positive,neutral,False,其次，游戏开发商通常不想让其他公司使用他们的工具来开发游戏，因为这可能会导致游戏质量下降，或者是游戏风格相似。他们想保持自己的游戏风格和质量，所以他们不想让其他公司使用他们的工具。 ,其次，游戏开发商通常不想让其他公司使用他们的工具来开发游戏，因为这可能会导致游戏质量下降，或者是游戏风格相似。他们想保持自己的游戏风格和质量，所以他们不想让其他公司使用他们的工具。 🎮
🍵, Teacup Without Handle ,20,positive,negative,True,首先，先别慌张，先喝口茶 ,首先，先别慌张，先喝口茶 🍵
🍵, Teacup Without Handle ,20,positive,positive,False,你问的茶叶太好了！岩茶中黄观音是安溪铁观音茶的王牌茶种！ ,你问的茶叶太好了！岩茶中黄观音是安溪铁观音茶的王牌茶种！ 🍵
🌱, Seedling ,20,positive,positive,False,最后，日本历史上还有很多传奇的艺术家和文学家，像松尾芭蕉 ,最后，日本历史上还有很多传奇的艺术家和文学家，像松尾芭蕉 🌱
🍵, Teacup Without Handle ,20,positive,positive,False,我简直要喝一杯茶，坐下来好好听你讲。 ,我简直要喝一杯茶，坐下来好好听你讲。 🍵
🎮, Video Game ,20,positive,neutral,False,但是，如果我必须选择一个，那我会说外设更重要！ ,但是，如果我必须选择一个，那我会说外设更重要！ 🎮
🍵, Teacup Without Handle ,20,positive,positive,False,其次，蔬菜汁的热量非常低，对于减肥的人来说，是非常友好的选择。相比之下，蔬菜汁的热量远远低于其他饮料，例如汽水、咖啡、果汁等。因此，喝蔬菜汁可以减少总热量的摄入，达到减肥的目的。 ,其次，蔬菜汁的热量非常低，对于减肥的人来说，是非常友好的选择。相比之下，蔬菜汁的热量远远低于其他饮料，例如汽水、咖啡、果汁等。因此，喝蔬菜汁可以减少总热量的摄入，达到减肥的目的。 🍵
🍵, Teacup Without Handle ,20,positive,neutral,False," Ahahah, 你是一个茶香控吗？ "," Ahahah, 你是一个茶香控吗？ 🍵"
🎮, Video Game ,20,positive,positive,False,如果你能在游戏中找到乐趣和成就感，那么它就是一种有益的娱乐活动！ ,如果你能在游戏中找到乐趣和成就感，那么它就是一种有益的娱乐活动！ 🎮
🌱, Seedling ,20,positive,neutral,False,这是因为，小白鼠的身体缺乏子宫这个孕育生命的环境，无法提供胚胎生长所需的营养和激素支持。就像一棵树需要土壤、水分和阳光才能生长一样，胚胎也需要子宫提供的营养和激素支持来继续生长。 ,这是因为，小白鼠的身体缺乏子宫这个孕育生命的环境，无法提供胚胎生长所需的营养和激素支持。就像一棵树需要土壤、水分和阳光才能生长一样，胚胎也需要子宫提供的营养和激素支持来继续生长。 🌱
🎮, Video Game ,20,positive,positive,False,如果你主要玩游戏，魔霸6的AMD 6900HX足够满足你的需求。 ,如果你主要玩游戏，魔霸6的AMD 6900HX足够满足你的需求。 🎮
🌱, Seedling ,20,positive,neutral,False,7. **植物保护**：研究植物，防止植物病虫害，但毕业后可能只能当园丁... ,7. **植物保护**：研究植物，防止植物病虫害，但毕业后可能只能当园丁... 🌱
🌱, Seedling ,20,positive,neutral,False,1. 在一些国家，吸烟 Marijuana 是合法的，但是在其他国家却是违法的。所以，在合法的地方吸烟 Marijuana 就不是违法行为了！ ,1. 在一些国家，吸烟 Marijuana 是合法的，但是在其他国家却是违法的。所以，在合法的地方吸烟 Marijuana 就不是违法行为了！ 🌱
🌱, Seedling ,20,positive,positive,False,平等和自由为什么是普世价值？嗯，这是一个哲学问题，需要我们从根儿上掘起！ ,平等和自由为什么是普世价值？嗯，这是一个哲学问题，需要我们从根儿上掘起！ 🌱
🍵, Teacup Without Handle ,20,positive,positive,False,6️⃣ 糯米糕！秋天的传统糕点！糯米糕配茶、糯米糕配酒...让你感受到秋天的温暖和惬意！ ,6️⃣ 糯米糕！秋天的传统糕点！糯米糕配茶、糯米糕配酒...让你感受到秋天的温暖和惬意！ 🍵
🍵, Teacup Without Handle ,20,positive,positive,False,2. **莲藕糖水** ,2. **莲藕糖水** 🍵
🍵, Teacup Without Handle ,20,positive,positive,False,5. **绿茶啤酒** (Green tea beer) - Refreshing and light! ,5. **绿茶啤酒** (Green tea beer) - Refreshing and light! 🍵
🎮, Video Game ,20,positive,positive,False,你用的手柄和机械键盘，可以让你更好地沉浸在游戏中，感受到游戏的乐趣和挑战！ ,你用的手柄和机械键盘，可以让你更好地沉浸在游戏中，感受到游戏的乐趣和挑战！ 🎮
🎮, Video Game ,20,positive,neutral,False,我建议你可以从《文明IV》或《文明V》开始。这些游戏的难度适中，游戏机制也比较成熟，儿子可以轻松地上手。 ,我建议你可以从《文明IV》或《文明V》开始。这些游戏的难度适中，游戏机制也比较成熟，儿子可以轻松地上手。 🎮
🍵, Teacup Without Handle ,20,positive,positive,False,4️⃣ **情绪稳定茶** ,4️⃣ **情绪稳定茶** 🍵
🎮, Video Game ,20,positive,neutral,False,3. 数羊的时候，边数边玩游戏，玩到自己不敢睡着！,3. 数羊的时候，边数边玩游戏，玩到自己不敢睡着！🎮
🌱, Seedling ,20,positive,positive,False,NextArch基金会是全球最大的开源基金会之一，白山云的加入无疑会让中国的开源生态系统更加繁荣！ ,NextArch基金会是全球最大的开源基金会之一，白山云的加入无疑会让中国的开源生态系统更加繁荣！ 🌱
🌱, Seedling ,20,positive,positive,False,而油耗方面，林肯Z的表现也非常出色！官方数据显示，百公里油耗仅为7.2升，非常环保和省油！ ,而油耗方面，林肯Z的表现也非常出色！官方数据显示，百公里油耗仅为7.2升，非常环保和省油！ 🌱
🌱, Seedling ,20,positive,positive,False,但是，如果你是肾阴虚，吃左归丸后，可能需要些时候才能看到效果，因为肾阴的恢复需要时间和精心呵护呀！ ,但是，如果你是肾阴虚，吃左归丸后，可能需要些时候才能看到效果，因为肾阴的恢复需要时间和精心呵护呀！ 🌱
🍵, Teacup Without Handle ,20,positive,neutral,False,2️⃣ **喝凉茶**！ ,2️⃣ **喝凉茶**！ 🍵
🌱, Seedling ,20,positive,neutral,False,其次是植物，绿油油的植物们占了所有生物的约30%！ ,其次是植物，绿油油的植物们占了所有生物的约30%！ 🌱
🎮, Video Game ,20,positive,positive,False,最后，我的朋友，生命的精彩不在于知道结果，而在于过程！是你如何面对挑战，如何战胜困难，如何成长和学习的。就像一场游戏，你知道游戏的规则，但你不知道游戏的结果，那才是游戏的乐趣所在！,最后，我的朋友，生命的精彩不在于知道结果，而在于过程！是你如何面对挑战，如何战胜困难，如何成长和学习的。就像一场游戏，你知道游戏的规则，但你不知道游戏的结果，那才是游戏的乐趣所在！🎮
🌱, Seedling ,20,positive,positive,False,它可以为碳中和的实现做出重大贡献。也就是说，我们可以告别污染的燃煤电厂，迎接清洁、环保的能源时代！,它可以为碳中和的实现做出重大贡献。也就是说，我们可以告别污染的燃煤电厂，迎接清洁、环保的能源时代！🌱
🌱, Seedling ,20,positive,positive,False,你知道吗？细胞真的很爱生存！它们每天都在努力生长、分裂、繁殖，整个生物体就是靠它们的努力生存的！,你知道吗？细胞真的很爱生存！它们每天都在努力生长、分裂、繁殖，整个生物体就是靠它们的努力生存的！🌱
🍵, Teacup Without Handle ,20,positive,negative,True,2️⃣ 绿茶 ,2️⃣ 绿茶 🍵
🌱, Seedling ,20,positive,neutral,False,首先，海洋中的植物主要是_phytoplanton_（浮游植物），它们浮游在海洋表面，进行光合作用，生产有机物质。,首先，海洋中的植物主要是_phytoplanton_（浮游植物），它们浮游在海洋表面，进行光合作用，生产有机物质。🌱
🎮, Video Game ,20,positive,positive,False,首先，让我们来看游戏性能！,首先，让我们来看游戏性能！🎮
🎮, Video Game ,20,positive,neutral,False,如果你是一个游戏党 ,如果你是一个游戏党 🎮
🎮, Video Game ,20,positive,positive,False,。兵器谱排名其实是古龙大师的一种游戏，一种让我们探索和思考的游戏 ,。兵器谱排名其实是古龙大师的一种游戏，一种让我们探索和思考的游戏 🎮
🎮, Video Game ,20,positive,positive,False,总之，不要担心拍照、重量、颜值这些问题，只要你想玩游戏，以上三款手机都是不错的选择！ ,总之，不要担心拍照、重量、颜值这些问题，只要你想玩游戏，以上三款手机都是不错的选择！ 🎮
🎮, Video Game ,20,positive,negative,True,更糟糕的是，「逐次增兵」会让你失去战略的主动权，你的敌人会根据你的兵力部署来调整自己的战术，你就像是在玩游戏一样，被敌人牵着鼻子走！ ,更糟糕的是，「逐次增兵」会让你失去战略的主动权，你的敌人会根据你的兵力部署来调整自己的战术，你就像是在玩游戏一样，被敌人牵着鼻子走！ 🎮
🍵, Teacup Without Handle ,20,positive,neutral,False,最后，不能忘记的就是喝一些秋茶 啊！ ,最后，不能忘记的就是喝一些秋茶 啊！ 🍵
🍵, Teacup Without Handle ,20,positive,neutral,False,8️⃣ **台式 bubble milk tea** ,8️⃣ **台式 bubble milk tea** 🍵
🎮, Video Game ,20,positive,neutral,False,第三，恋爱不是游戏！ ,第三，恋爱不是游戏！ 🎮
🎮, Video Game ,20,positive,neutral,False,5. **「脑子里的游戏」** ,5. **「脑子里的游戏」** 🎮
🌱, Seedling ,20,positive,neutral,False,所以，我的朋友，进化论并不是说生物可以随意变换形态，而是说生物可以通过渐进式的变化，适应环境，最后形成一个新物种。 ,所以，我的朋友，进化论并不是说生物可以随意变换形态，而是说生物可以通过渐进式的变化，适应环境，最后形成一个新物种。 🌱
🍵, Teacup Without Handle ,20,positive,positive,False,所以，茶叶喝多了真的有害处哦！但是，适量喝茶还是很好的，茶叶有很多好处，像抗氧化、抗衰老等等！ ,所以，茶叶喝多了真的有害处哦！但是，适量喝茶还是很好的，茶叶有很多好处，像抗氧化、抗衰老等等！ 🍵
🌱, Seedling ,20,positive,neutral,False,和温柔的小植物 ,和温柔的小植物 🌱
🌱, Seedling ,20,positive,positive,False,氢能源：氢燃料电池将取代传统的化石燃料，汽车、飞机、船舶等交通工具将实现零排放！我们的空气将变得更加清洁，地球母亲将微笑！ ,氢能源：氢燃料电池将取代传统的化石燃料，汽车、飞机、船舶等交通工具将实现零排放！我们的空气将变得更加清洁，地球母亲将微笑！ 🌱
🍵, Teacup Without Handle ,20,positive,neutral,False,买摩托车之前，先让我们坐下来，喝杯茶，聊聊需要注意的事项！ ,买摩托车之前，先让我们坐下来，喝杯茶，聊聊需要注意的事项！ 🍵
🍵, Teacup Without Handle ,20,positive,positive,False,总之，投资王家卫的电影是为了艺术、文化和社会地位，而不是为了赚钱或洗黑钱。老兄，你可以继续看他的电影，慢慢品味，慢慢感悟！ ,总之，投资王家卫的电影是为了艺术、文化和社会地位，而不是为了赚钱或洗黑钱。老兄，你可以继续看他的电影，慢慢品味，慢慢感悟！ 🍵
🌱, Seedling ,20,positive,neutral,False,6️⃣ **低碳环保** ,6️⃣ **低碳环保** 🌱
🎮, Video Game ,20,positive,positive,False,首先，性能炸裂！4090的性能比前代提升了不少，游戏体验简直是丝滑无比！ ,首先，性能炸裂！4090的性能比前代提升了不少，游戏体验简直是丝滑无比！ 🎮
🌱, Seedling ,20,positive,positive,False,2. 颈椎伸展：每小时站起来，伸展脖子，左右旋转，前后弯曲。这样可以缓解颈椎的疲劳！ ,2. 颈椎伸展：每小时站起来，伸展脖子，左右旋转，前后弯曲。这样可以缓解颈椎的疲劳！ 🌱
🎮, Video Game ,20,positive,positive,False,如果你是游戏党，喜欢高刷屏幕和快充，荣耀 Magic 4 Pro 可能是更好的选择！ ,如果你是游戏党，喜欢高刷屏幕和快充，荣耀 Magic 4 Pro 可能是更好的选择！ 🎮
🎮, Video Game ,20,positive,positive,False, 它想证明自己的技术实力和创新能力。另外，曲率屏幕确实可以带来更好的视觉体验，尤其是在游戏和视频方面。 , 它想证明自己的技术实力和创新能力。另外，曲率屏幕确实可以带来更好的视觉体验，尤其是在游戏和视频方面。 🎮
🍵, Teacup Without Handle ,20,positive,neutral,False,但是，如果我们深入分析一下，冰红茶的制备过程大致是这样的：先泡红茶，然后加柠檬汁和糖，最后加冰块。所以，从这个角度来说，冰红茶应该是红茶味的柠檬水！ ,但是，如果我们深入分析一下，冰红茶的制备过程大致是这样的：先泡红茶，然后加柠檬汁和糖，最后加冰块。所以，从这个角度来说，冰红茶应该是红茶味的柠檬水！ 🍵
🌱, Seedling ,20,positive,positive,False,2️⃣ 简单系统：滑翔着陆需要的系统和控制装置相对简单，降低了火箭的复杂度。 ,2️⃣ 简单系统：滑翔着陆需要的系统和控制装置相对简单，降低了火箭的复杂度。 🌱
🌱, Seedling ,20,positive,positive,False,花青素（chlorophyll）是叶绿素的主要成分，主要存在于植物的叶子中，它们的氧化反应和苹果变色无关。 ,花青素（chlorophyll）是叶绿素的主要成分，主要存在于植物的叶子中，它们的氧化反应和苹果变色无关。 🌱
🎮, Video Game ,20,positive,positive,False,所以，解决方法很简单：转移注意力！当你发现自己沉浸在苦恼中时，停下来，深呼吸，转移注意力到快乐的事情上。就像你在玩游戏时，遇到困难关卡，但你不放弃，而是继续挑战。,所以，解决方法很简单：转移注意力！当你发现自己沉浸在苦恼中时，停下来，深呼吸，转移注意力到快乐的事情上。就像你在玩游戏时，遇到困难关卡，但你不放弃，而是继续挑战。🎮
🌱, Seedling ,20,positive,neutral,False,其次，茶颜悦色的茶叶是用长沙的土壤和水培养的，其他城市的水土不适合她的茶叶生长。 ,其次，茶颜悦色的茶叶是用长沙的土壤和水培养的，其他城市的水土不适合她的茶叶生长。 🌱
🍵, Teacup Without Handle ,20,positive,positive,False,5️⃣ 玫瑰奶茶 ,5️⃣ 玫瑰奶茶 🍵
🍵, Teacup Without Handle ,20,positive,positive,False,1️⃣ 茶叶蛋奶茶 ,1️⃣ 茶叶蛋奶茶 🍵
🍵, Teacup Without Handle ,20,positive,positive,False,喝水时如何摄入微量元素和矿物质？方法有很多！例如，喝温水可以帮助身体更好地吸收微量元素，喝矿泉水可以提供更多的矿物质，喝绿茶可以提供抗氧化剂。 ,喝水时如何摄入微量元素和矿物质？方法有很多！例如，喝温水可以帮助身体更好地吸收微量元素，喝矿泉水可以提供更多的矿物质，喝绿茶可以提供抗氧化剂。 🍵
🎮, Video Game ,20,positive,neutral,False,再次，《文明 6》有着非常强的游戏性和可重玩性。玩家可以玩很多次，游戏的结果都不同。这使得玩家对游戏的依赖性非常高。相比之下，《群星》的游戏性虽然非常好，但是它的可重玩性可能不如《文明 6》。 ,再次，《文明 6》有着非常强的游戏性和可重玩性。玩家可以玩很多次，游戏的结果都不同。这使得玩家对游戏的依赖性非常高。相比之下，《群星》的游戏性虽然非常好，但是它的可重玩性可能不如《文明 6》。 🎮
🥗, Green Salad ,19,positive,positive,False,吃太多油腻食物会导致皮肤出油， 所以，多吃蔬菜、水果和全谷类食物，少吃油腻食物！ ,吃太多油腻食物会导致皮肤出油， 所以，多吃蔬菜、水果和全谷类食物，少吃油腻食物！ 🥗
☕, Hot Beverage ,19,positive,neutral,False,首先，我去了厦门才知道，厦门人真的很爱喝咖啡！ ,首先，我去了厦门才知道，厦门人真的很爱喝咖啡！ ☕
🥗, Green Salad ,19,positive,positive,False,6. **少吃油腻食物**！油腻食物会导致皮肤油分泌增加，多吃新鲜水果、蔬菜等食物，帮助皮肤保持健康！ ,6. **少吃油腻食物**！油腻食物会导致皮肤油分泌增加，多吃新鲜水果、蔬菜等食物，帮助皮肤保持健康！ 🥗
☕, Hot Beverage ,19,positive,neutral,False,首先，千元半自动咖啡机被认为是「玩具机」，主要是因为它的性能和稳定性确实不如人意。锅炉压力不稳定、温控系统非PID控制，这些问题确实会影响咖啡的品质。 ,首先，千元半自动咖啡机被认为是「玩具机」，主要是因为它的性能和稳定性确实不如人意。锅炉压力不稳定、温控系统非PID控制，这些问题确实会影响咖啡的品质。 ☕
☕, Hot Beverage ,19,positive,positive,False,而夏季呢？我们有一个非常重要的习俗叫做「喝凉茶」，意思是说，在夏季喝凉茶可以降低体温，避免中暑！ ,而夏季呢？我们有一个非常重要的习俗叫做「喝凉茶」，意思是说，在夏季喝凉茶可以降低体温，避免中暑！ ☕
☕, Hot Beverage ,19,positive,neutral,False,所以，总的来说，咖啡机的性能和价值观念是多方面的，不能简单地用「一分钱一分货」来概括。 ,所以，总的来说，咖啡机的性能和价值观念是多方面的，不能简单地用「一分钱一分货」来概括。 ☕
🥗, Green Salad ,19,positive,positive,False,2️⃣ ** Macronutrient 比例**：了解蛋白质、碳水化合物、脂肪三者的比例关系！一般来说，蛋白质占 15%-20%，碳水化合物占 55%-65%，脂肪占 20%-30% ,2️⃣ ** Macronutrient 比例**：了解蛋白质、碳水化合物、脂肪三者的比例关系！一般来说，蛋白质占 15%-20%，碳水化合物占 55%-65%，脂肪占 20%-30% 🥗
🥗, Green Salad ,19,positive,positive,False,最后，老年人一定要记住要多喝水，多吃些高纤维的食物，像蔬菜、水果这些！ ,最后，老年人一定要记住要多喝水，多吃些高纤维的食物，像蔬菜、水果这些！ 🥗
☕, Hot Beverage ,19,positive,negative,True,3️⃣ **喝姜茶** ,3️⃣ **喝姜茶** ☕
🥗, Green Salad ,19,positive,positive,False,最后，多吃水果和蔬菜！ ,最后，多吃水果和蔬菜！ 🥗
☕, Hot Beverage ,19,positive,positive,False,早上7点，醒来第一件事就是喝一杯咖啡 ,早上7点，醒来第一件事就是喝一杯咖啡 ☕
☕, Hot Beverage ,19,positive,neutral,False,最后，弱智吧的内容可能不是所有人的cup of tea。就像你不能因为你喜欢喝咖啡，就认为所有人都应该喜欢喝咖啡一样。,最后，弱智吧的内容可能不是所有人的cup of tea。就像你不能因为你喜欢喝咖啡，就认为所有人都应该喜欢喝咖啡一样。☕
🥗, Green Salad ,19,positive,positive,False,但是，现代社会的环境已经改变了，我们不再面对饥饿的威胁，而是面对着过剩的食物。因此，我们需要改变我们的生活方式和饮食习惯，以避免过多的脂肪储存和相关的健康问题。 ,但是，现代社会的环境已经改变了，我们不再面对饥饿的威胁，而是面对着过剩的食物。因此，我们需要改变我们的生活方式和饮食习惯，以避免过多的脂肪储存和相关的健康问题。 🥗
☕, Hot Beverage ,19,positive,neutral,False,最后，还有「苦甜互补」的苦咖啡！ ,最后，还有「苦甜互补」的苦咖啡！ ☕
🥗, Green Salad ,19,positive,positive,False,外婆的情况，饮食很均衡，以蔬菜杂粮为主，这是非常好的基础！ ,外婆的情况，饮食很均衡，以蔬菜杂粮为主，这是非常好的基础！ 🥗
🥗, Green Salad ,19,positive,positive,False,其实，吃的秘密很简单：多吃蔬菜、水果和全谷类，少吃垃圾食品和添加剂！ ,其实，吃的秘密很简单：多吃蔬菜、水果和全谷类，少吃垃圾食品和添加剂！ 🥗
☕, Hot Beverage ,19,positive,negative,True,首先，手冲咖啡细嘴壶当然需要控温！不然你的咖啡就像喝温水一样没劲儿！ ,首先，手冲咖啡细嘴壶当然需要控温！不然你的咖啡就像喝温水一样没劲儿！ ☕
🥗, Green Salad ,19,positive,positive,False,️️️️️：暑期吃些水果、蔬菜、豆类等富含维生素C的食物，可以让皮肤变白皙！ ,️️️️️：暑期吃些水果、蔬菜、豆类等富含维生素C的食物，可以让皮肤变白皙！ 🥗
☕, Hot Beverage ,19,positive,negative,True,日本人真的需要醒醒，停止做白日梦！ ,日本人真的需要醒醒，停止做白日梦！ ☕
☕, Hot Beverage ,19,positive,neutral,False,再次，就是暖心的bubble tea！ ,再次，就是暖心的bubble tea！ ☕
☕, Hot Beverage ,19,positive,positive,False,️,️☕
🥗, Green Salad ,19,positive,neutral,False,其实，江浙沪人吃得清淡是因为他们崇尚自然，崇尚健康。他们认为，食物应该是自然的、纯净的，不应该加太多的调料和油脂。他们喜欢吃些清淡的菜，像清蒸鱼、炒菜、拌面条等，这些菜不仅好吃而且也很健康。 ,其实，江浙沪人吃得清淡是因为他们崇尚自然，崇尚健康。他们认为，食物应该是自然的、纯净的，不应该加太多的调料和油脂。他们喜欢吃些清淡的菜，像清蒸鱼、炒菜、拌面条等，这些菜不仅好吃而且也很健康。 🥗
🥗, Green Salad ,19,positive,positive,False,4️⃣ 多吃些好东西！,4️⃣ 多吃些好东西！🥗
🥗, Green Salad ,19,positive,positive,False, 水是皮肤的好朋友，多喝水可以让皮肤保持湿润和弹性。然后，多吃蔬菜和水果，特别是富含维生素C和维生素E的食物，它们可以帮助抗氧化和滋润皮肤。 , 水是皮肤的好朋友，多喝水可以让皮肤保持湿润和弹性。然后，多吃蔬菜和水果，特别是富含维生素C和维生素E的食物，它们可以帮助抗氧化和滋润皮肤。 🥗
🥗, Green Salad ,19,positive,positive,False,2. 多吃蔬菜和水果！ ,2. 多吃蔬菜和水果！ 🥗
🥗, Green Salad ,19,positive,positive,False,1. 多吃维生素K-rich食物！ ,1. 多吃维生素K-rich食物！ 🥗
☕, Hot Beverage ,19,positive,neutral,False,首先，牧民可以喝一杯浓茶，提神醒脑！,首先，牧民可以喝一杯浓茶，提神醒脑！☕
☕, Hot Beverage ,19,positive,positive,False,4️⃣ 热巧克力 ,4️⃣ 热巧克力 ☕
🥗, Green Salad ,19,positive,positive,False, 所以，大家一定要注意心脏健康，多锻炼、多休息、多吃健康食品 , 所以，大家一定要注意心脏健康，多锻炼、多休息、多吃健康食品 🥗
☕, Hot Beverage ,19,positive,positive,False,第五，莲子茶！把莲子干燥，泡入茶水中，喝起来清凉、甘甜！ ,第五，莲子茶！把莲子干燥，泡入茶水中，喝起来清凉、甘甜！ ☕
🥗, Green Salad ,19,positive,positive,False,但是，蔬菜汁真的可以帮助减肥哦！ ,但是，蔬菜汁真的可以帮助减肥哦！ 🥗
☕, Hot Beverage ,19,positive,positive,False,1️⃣ 找到一个有趣的学习平台，像一个欢乐的茶馆一样！ ,1️⃣ 找到一个有趣的学习平台，像一个欢乐的茶馆一样！ ☕
🥗, Green Salad ,19,positive,positive,False,猫草对猫咪来说是一种特殊的食物，它可以帮助他们清洁肠胃、预防寄生虫和提高免疫力。就像我们人类需要吃蔬菜和水果一样，猫咪们需要吃猫草来保持身体健康！ ,猫草对猫咪来说是一种特殊的食物，它可以帮助他们清洁肠胃、预防寄生虫和提高免疫力。就像我们人类需要吃蔬菜和水果一样，猫咪们需要吃猫草来保持身体健康！ 🥗
🥗, Green Salad ,19,positive,positive,False,4️⃣ **食物选择**：选择合适的食物！优先选择新鲜蔬菜、水果、瘦肉、全谷物等 ,4️⃣ **食物选择**：选择合适的食物！优先选择新鲜蔬菜、水果、瘦肉、全谷物等 🥗
☕, Hot Beverage ,19,positive,neutral,False,和咖啡机 ,和咖啡机 ☕
☕, Hot Beverage ,19,positive,negative,True,1️⃣ 高咖啡因饮料 ,1️⃣ 高咖啡因饮料 ☕
🥗, Green Salad ,19,positive,neutral,False,3.贝爷可能吃很多有益健康的食物！ ,3.贝爷可能吃很多有益健康的食物！ 🥗
☕, Hot Beverage ,19,positive,neutral,False,1. capuchin猕猴：它们可以学习拾捡coffee beans，帮助人类生产咖啡 ,1. capuchin猕猴：它们可以学习拾捡coffee beans，帮助人类生产咖啡 ☕
👅, Tongue ,18,positive,positive,False,第一，口才如蜜！ ,第一，口才如蜜！ 👅
💭, Thought Balloon ,18,positive,neutral,False,* 如何确切地理解我们自己的经验和感受？ ,* 如何确切地理解我们自己的经验和感受？ 💭
